Unnamed: 0,Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL,Scraped_By,title,location,price,bedrooms,bathrooms,toilets,property_type,url
,,,,,,,,,data/Island_Luxury_Data.csv,Top Floor 4 Bedroom Apartment With Gym & Swimming Pool,"Ikoyi, Lagos","₦40,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3295926-top-floor-4-bedroom-apartment-with-gym-swimming-pool
,,,,,,,,,data/Island_Luxury_Data.csv,Nicely Built 2 Bedroom Maisonnette With Gym And Pool,"Off Bourdillion, Ikoyi, Lagos","₦45,000,000 per annum",2.0,2.0,2.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3296008-nicely-built-2-bedroom-maisonnette-with-gym-and-pool
,,,,,,,,,data/Island_Luxury_Data.csv,Lovely 4 Bedroom Duplex With 2 Room Bq,"Dolphin Estate, Ikoyi, Lagos","₦20,000,000 per annum",4.0,3.0,4.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/3296046-lovely-4-bedroom-duplex-with-2-room-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Nicely Furnished 2 Bedroom Flat,"Off Reeve Road, Ikoyi, Lagos","₦40,000,000 per annum",2.0,2.0,2.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3296065-nicely-furnished-2-bedroom-flat
,,,,,,,,,data/Island_Luxury_Data.csv,Beautiful 3 Bedroom Pent House,"Ikoyi, Lagos","₦70,000,000 per annum",3.0,3.0,3.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3296213-beautiful-3-bedroom-pent-house
,,,,,,,,,data/Island_Luxury_Data.csv,"Luxury 5 Bedroom Terrace With Bq, Swimming Pool, Gym","Ikoyi, Lagos","₦1,350,000,000 per annum",5.0,5.0,6.0,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3197637-luxury-5-bedroom-terrace-with-bq-swimming-pool-gym
,,,,,,,,,data/Island_Luxury_Data.csv,Two Units Of Luxury 4-bedroom Semi-detached Duplexes With Bq,"Glover Road, Old Ikoyi, Ikoyi, Lagos","₦65,000,000 per annum",4.0,4.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/old-ikoyi/3295548-two-units-of-luxury-4-bedroom-semi-detached-duplexes-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Waterfront Serviced Apartments & Penthouse,"Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3295600-waterfront-serviced-apartments-penthouse
,,,,,,,,,data/Island_Luxury_Data.csv,Luxurious 3 Bedroom Serviced Waterfront Apartment And Penthouse,"Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3.0,4.0,4.0,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/old-ikoyi/3295615-luxurious-3-bedroom-serviced-waterfront-apartment-and-penthouse
,,,,,,,,,data/Island_Luxury_Data.csv,4 Bedroom Terrace Duplex,"Ikoyi, Lagos","₦45,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3295434-4-bedroom-terrace-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,Executive  4-bedroom Duplex,"Ikoyi, Lagos","₦103,600,000 per annum",4.0,3.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/3272617-executive-4-bedroom-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,Well Built Luxury 4-bedroom Apartment With 2 Service Quarters,"Ikoyi, Lagos","$70,000 per annum 
approx. ₦99,474,226",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3295532-well-built-luxury-4-bedroom-apartment-with-2-service-quarters
,,,,,,,,,data/Island_Luxury_Data.csv,Luxuriously Furnished 3 Bedroom Apartment In A Serviced Estate,"Mojisola Onikoyi, Off Banana Island Road, Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3295542-luxuriously-furnished-3-bedroom-apartment-in-a-serviced-estate
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 4 Bedroom Terraced Duplex With A Bq,"Mojisola Onikoyi Estate, Ikoyi, Lagos","₦45,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3292249-luxury-4-bedroom-terraced-duplex-with-a-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3 Bedroom Apartment With Bq,"Ikoyi, Ikoyi, Lagos","₦40,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3295611-luxury-3-bedroom-apartment-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,"Luxury 4 Bedroom Maisonette With Bq, Elevator, Gym And Swimming Pool.","Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3295583-luxury-4-bedroom-maisonette-with-bq-elevator-gym-and-swimming-pool
,,,,,,,,,data/Island_Luxury_Data.csv,4-bedroom Luxury & Serviced  Apartment,"Ikoyi, Lagos","₦65,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3295573-4-bedroom-luxury-serviced-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 4-bedroom Maisonette,"Ikoyi, Lagos","₦80,000,000 per annum",4.0,4.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3290410-luxury-4-bedroom-maisonette
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury Living Redefined 4-bedroom Terraced Duplex With Bq,"Ikoyi, Lagos","₦70,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3290406-luxury-living-redefined-4-bedroom-terraced-duplex-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,2-bedroom Penthouse Apartment,"Parkview, Ikoyi, Lagos","₦13,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/parkview/3294330-2-bedroom-penthouse-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Premium Waterfront 3-bedroom Serviced Apartment,"Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,3.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3294092-premium-waterfront-3-bedroom-serviced-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Premium Waterfront 2-bedroom Serviced Apartment,"Old Ikoyi, Ikoyi, Lagos","₦30,000,000 per annum",2.0,2.0,2.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3294086-premium-waterfront-2-bedroom-serviced-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Premium Waterfront 1-bedroom Serviced Apartment,"Old Ikoyi, Ikoyi, Lagos","₦25,000,000 per annum",1.0,1.0,1.0,1 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3294080-premium-waterfront-1-bedroom-serviced-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Brand New 4 Bedroom Fully Serviced Terrace Duplex,"Lugard Road, Old Ikoyi, Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,4.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/old-ikoyi/3294488-brand-new-4-bedroom-fully-serviced-terrace-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,New & Furnished 3 Bedroom Apartment + Bq,"Old Ikoyi, Ikoyi, Lagos","₦59,999,999 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3294641-new-furnished-3-bedroom-apartment-bq
,,,,,,,,,data/Island_Luxury_Data.csv,2 Bedroom Waterfront Luxury Living Serviced Apartment And Penthouse,"Ikoyi, Lagos","₦30,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3294339-2-bedroom-waterfront-luxury-living-serviced-apartment-and-penthouse
,,,,,,,,,data/Island_Luxury_Data.csv,An Exquisitely 3 Bedroom Maisonette With Bq,"Ikoyi, Lagos","₦40,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3263462-an-exquisitely-3-bedroom-maisonette-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Fully Furnished & Serviced 4 Bedrooms Semi-detached Duplex With Bq,"Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,5.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/3294951-fully-furnished-serviced-4-bedrooms-semi-detached-duplex-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,1 Bedroom Furnished Flat,"Off Awolowo Road, Ikoyi, Lagos","₦15,000,000 per annum",1.0,1.0,2.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/ikoyi/3291716-1-bedroom-furnished-flat
,,,,,,,,,data/Island_Luxury_Data.csv,Lovely 4 Bedroom Terrace Duplex With Swimming Pool And Bq,"Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3274849-lovely-4-bedroom-terrace-duplex-with-swimming-pool-and-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Exquisite 4 Bedroom Semi-detached Duplex With 2 Bqs,"Ikoyi, Lagos","₦25,000,000 per annum",4.0,4.0,4.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3295148-exquisite-4-bedroom-semi-detached-duplex-with-2-bqs
,,,,,,,,,data/Island_Luxury_Data.csv,Lovely Unfurnished 5 Bedroom Detached House,"Ikoyi, Lagos","₦80,000,000 per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/3295185-lovely-unfurnished-5-bedroom-detached-house
,,,,,,,,,data/Island_Luxury_Data.csv,3 Bedrooms Apartment,"Ikoyi, Lagos","$50,000 per annum 
approx. ₦71,053,019",3.0,4.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3153449-3-bedrooms-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,"Spacious, Well-maintained 3 Bedrooms Apartment With Bq","Parkview, Ikoyi, Lagos","₦22,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/parkview/3294103-spacious-well-maintained-3-bedrooms-apartment-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Filly Furnished 5 Bedroom Semi Detached Duplex,"Parkview, Ikoyi, Lagos","₦70,000,000 per annum",5.0,5.0,6.0,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/parkview/3249500-filly-furnished-5-bedroom-semi-detached-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,Exquisite 3 Bedroom Waterfront Apartment,"Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,5.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3293989-exquisite-3-bedroom-waterfront-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Brand New 12 Units Of 3 Bedroom Apartment With All Room Ensuite,"Old Ikoyi, Ikoyi, Lagos","₦240,000,000 per annum",3.0,3.0,4.0,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/old-ikoyi/3294016-brand-new-12-units-of-3-bedroom-apartment-with-all-room-ensuite
,,,,,,,,,data/Island_Luxury_Data.csv,Fully Furnished 5 Bedroom Terrace House,"Parkview Estate, Old Ikoyi, Ikoyi, Lagos","₦25,000,000 per annum",5.0,5.0,6.0,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/old-ikoyi/3274815-fully-furnished-5-bedroom-terrace-house
,,,,,,,,,data/Island_Luxury_Data.csv,Furnished Or Unfurnished 5 Bedroom Terrace Duplex,"Off Bourdillon Road Old By Olu, Old Ikoyi, Ikoyi, Lagos","₦40,000,000 per annum",5.0,5.0,6.0,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/old-ikoyi/3294297-furnished-or-unfurnished-5-bedroom-terrace-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,4 Bedroom Duplex With A Bq,"Ikoyi, Lagos","₦30,000,000 per annum",4.0,4.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/3294026-4-bedroom-duplex-with-a-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Furnished Serviced 5 Bedrooms Duplex With Bq,"Ikoyi, Lagos","₦70,000,000 per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/3294030-furnished-serviced-5-bedrooms-duplex-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,2 Units Of Well-maintained 3-bedroom Apartments On 1st & 9th Floor,"Ikoyi, Lagos","₦25,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3294027-2-units-of-well-maintained-3-bedroom-apartments-on-1st-9th-floor
,,,,,,,,,data/Island_Luxury_Data.csv,7 Bedroom Detached Penthouse And 2 Bedroom With Bq And Swimming Pool,"Ikoyi, Lagos","₦60,000,000 per annum",7.0,7.0,8.0,7 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3294036-7-bedroom-detached-penthouse-and-2-bedroom-with-bq-and-swimming-pool
,,,,,,,,,data/Island_Luxury_Data.csv,2 Units Of Neat & Well-maintained 3-bedroom Apartments On 2nd Floor,"Ikoyi, Lagos","₦30,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3294039-2-units-of-neat-well-maintained-3-bedroom-apartments-on-2nd-floor
,,,,,,,,,data/Island_Luxury_Data.csv,Well-maintained Spacious 3 Bedrooms Apartments On 1st Floor With Bq,"Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3294051-well-maintained-spacious-3-bedrooms-apartments-on-1st-floor-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Brand New 2-bedroom Apartment All Ensuite,"Osborne Phase 2, Ikoyi, Lagos","₦15,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3285118-brand-new-2-bedroom-apartment-all-ensuite
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 4-bedroom + Bq Maisonette In 3 Floors,"Off Banana Island Road, Ikoyi, Lagos","₦45,000,000 per annum",5.0,4.0,4.0,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3294291-luxury-4-bedroom-bq-maisonette-in-3-floors
,,,,,,,,,data/Island_Luxury_Data.csv,"Luxury 3-bedroom  With Gym, Swimming Pool, And Boys' Quarters","Glover Road, Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3294298-luxury-3-bedroom-with-gym-swimming-pool-and-boys-quarters
,,,,,,,,,data/Island_Luxury_Data.csv,Detached House With Bq For Commercial Use,"Victoria Island (VI), Lagos","₦80,000,000 per annum",0.0,0.0,0.0,Commercial property for rent,https://nigeriapropertycentre.com/for-rent/commercial/lagos/victoria-island/3285469-detached-house-with-bq-for-commercial-use
,,,,,,,,,data/Island_Luxury_Data.csv,"Luxury 3 Bedroom Apartment With A Bq, All Rooms En-suite Ac Fitted","Victoria Island (VI), Lagos","₦20,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3285486-luxury-3-bedroom-apartment-with-a-bq-all-rooms-en-suite-ac-fitted
,,,,,,,,,data/Island_Luxury_Data.csv,Furnished 2 Bedroom Flat In A Secured Estate,"Victoria Island (VI), Lagos","₦20,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3285533-furnished-2-bedroom-flat-in-a-secured-estate
,,,,,,,,,data/Island_Luxury_Data.csv,Luxurious 12 Units Of 3 Bedroom Apartment With A Bq,"Victoria Island (VI), Lagos","₦25,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3285567-luxurious-12-units-of-3-bedroom-apartment-with-a-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Semi-detached Houses+2 Bq For Commercial Use,"Victoria Island (VI), Lagos","₦130,000,000 per annum",0.0,0.0,0.0,Commercial property for rent,https://nigeriapropertycentre.com/for-rent/commercial/lagos/victoria-island/3285725-semi-detached-houses2-bq-for-commercial-use
,,,,,,,,,data/Island_Luxury_Data.csv,Magnificent 3 Bedroom Apartment,"Victoria Island (VI), Lagos","₦60,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3285963-magnificent-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Full Commercial Land Measured At 1200sqm,"Sakatinubu Victoria Island, Victoria Island (VI), Lagos","₦100,000,000 per annum",0.0,0.0,0.0,Commercial land for rent,https://nigeriapropertycentre.com/for-rent/land/commercial-land/lagos/victoria-island/3285965-full-commercial-land-measured-at-1200sqm
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury Furnished Shared Apartment In 1004,"1004 Estate, Victoria Island (VI), Lagos","₦6,500,000 per annum",0.0,1.0,1.0,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/victoria-island/3285992-luxury-furnished-shared-apartment-in-1004
,,,,,,,,,data/Island_Luxury_Data.csv,4 Bedroom Detached House With 3 Rooms Bq,"Victoria Island (VI), Lagos","₦60,000,000 per annum",4.0,4.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/victoria-island/3286137-4-bedroom-detached-house-with-3-rooms-bq
,,,,,,,,,data/Island_Luxury_Data.csv,5 Bedroom Terrace Duplex With Ba,"Victoria Island (VI), Lagos","₦50,000,000 per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/victoria-island/3286327-5-bedroom-terrace-duplex-with-ba
,,,,,,,,,data/Island_Luxury_Data.csv,Commercial Property,"Victoria Island (VI), Lagos","₦80,000,000 per annum",0.0,0.0,0.0,Commercial property for rent,https://nigeriapropertycentre.com/for-rent/commercial/lagos/victoria-island/3286570-commercial-property
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3 Bedroom Apartment Inside Decent Estate,"Victoria Island (VI), Lagos","₦18,000,000 per annum",3.0,3.0,4.0,3 bedroom terraced bungalow for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-bungalows/lagos/victoria-island/3286864-luxury-3-bedroom-apartment-inside-decent-estate
,,,,,,,,,data/Island_Luxury_Data.csv,1006 Sqm High Class Office Towers,"Victoria Island (VI), Lagos","₦251,500,000 per annum",0.0,2.0,17.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3020300-1006-sqm-high-class-office-towers
,,,,,,,,,data/Island_Luxury_Data.csv,Grade A Office  Complex 1000sqm,"Victoria Island (VI), Lagos","₦600,000 per annum",0.0,4.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3017249-grade-a-office-complex-1000sqm
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury Exquisites 3 Bedroom Apartments,"Victoria Island (VI), Lagos","₦50,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3284715-luxury-exquisites-3-bedroom-apartments
